cohort	run	feature1	feature2	pair_ig	f1_ig	f2_ig
ZellerG_2014	0	Collinsella_intestinalis	Aeriscardovia_aeriphila	7.09198760986328	0.0514602661132812	4.60160064697266
ZellerG_2014	0	Collinsella_stercoris	Christensenella_minuta	11.9123992919922	0.33489990234375	0.202278137207031
ZellerG_2014	0	Coprobacillus_cateniformis	Clostridium_sp_CAG_167	6.61623382568359	0.386810302734375	0.706718444824219
ZellerG_2014	0	Coprobacillus_cateniformis	Fusobacterium_sp_oral_taxon_370	8.26089477539062	0.386810302734375	6.88775634765625
ZellerG_2014	0	Coprobacter_fastidiosus	Bacteroides_pectinophilus	5.68051147460938	0.0644073486328125	0.0372085571289062
ZellerG_2014	0	Coprobacter_fastidiosus	Enterococcus_faecalis	8.20487976074219	0.0644073486328125	0.553947448730469
ZellerG_2014	0	Coprobacter_fastidiosus	PWY-6126:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_II	12.0911636352539	0.0644073486328125	3.61286163330078
ZellerG_2014	0	Coprobacter_fastidiosus	PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	11.5841903686523	0.0644073486328125	1.70487976074219
ZellerG_2014	0	Coprobacter_secundus	Veillonella_atypica	5.85479736328125	0.389656066894531	0.276206970214844
ZellerG_2014	0	Coprococcus_catus	Parabacteroides_sp_CAG_409	6.07441711425781	0.338157653808594	0.929481506347656
ZellerG_2014	0	Coprococcus_comes	Anaerofustis_stercorihominis	7.13871765136719	5.31101226806641	0.192070007324219
ZellerG_2014	0	Coprococcus_eutactus	Atopobium_rimae	7.54177093505859	0.272773742675781	0.219978332519531
ZellerG_2014	0	Corynebacterium_argentoratense	Clostridium_sp_CAG_411	1.62080383300781	0.134246826171875	0.578765869140625
ZellerG_2014	0	Corynebacterium_argentoratense	NONOXIPENT-PWY:_pentose_phosphate_pathway_(non-oxidative_branch)	3.45391082763672	0.134246826171875	1.6453857421875
ZellerG_2014	0	Corynebacterium_durum	Lactobacillus_oris	2.48553466796875	0.458663940429688	1.59949493408203
ZellerG_2014	0	Denitrobacterium_detoxificans	Bacteroides_salanitronis	2.92579650878906	1.029052734375	0.0057373046875
ZellerG_2014	0	Denitrobacterium_detoxificans	Lactobacillus_curvatus	3.68598175048828	1.029052734375	0.134246826171875
ZellerG_2014	0	Denitrobacterium_detoxificans	Lactobacillus_versmoldensis	2.43360137939453	1.029052734375	0.578765869140625
ZellerG_2014	0	Denitrobacterium_detoxificans	Prevotella_sp_CAG_1124	2.43360137939453	1.029052734375	0.578765869140625
ZellerG_2014	0	Denitrobacterium_detoxificans	Prevotella_sp_CAG_1320	2.92579650878906	1.029052734375	0.0057373046875
ZellerG_2014	0	Denitrobacterium_detoxificans	Subdoligranulum_variabile	2.43360137939453	1.029052734375	0.578765869140625
ZellerG_2014	0	Desulfovibrio_fairfieldensis	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	2.10425567626953	0.0057373046875	5.15348052978516
ZellerG_2014	0	Desulfovibrio_piger	Anaerotruncus_sp_CAG_528	3.77172088623047	3.86519622802734	1.98947143554688
ZellerG_2014	0	Desulfovibrio_piger	Clostridiales_bacterium_1_7_47FAA	12.4456329345703	3.86519622802734	0.0267333984375
ZellerG_2014	0	Dialister_invisus	Oscillibacter_sp_PC13	7.68054962158203	0.116279602050781	1.67438507080078
ZellerG_2014	0	Dialister_invisus	Ruminococcus_champanellensis	7.14109039306641	0.116279602050781	1.29658508300781
ZellerG_2014	0	Dialister_pneumosintes	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY:_4-hydroxyphenylacetate_degradation	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	7ALPHADEHYDROX-PWY:_cholate_degradation_(bacteria,_anaerobic)	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	AEROBACTINSYN-PWY:_aerobactin_biosynthesis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	ARGORNPROST-PWY:_arginine,_ornithine_and_proline_interconversion	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	AST-PWY:_L-arginine_degradation_II_(AST_pathway)	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acetatifactor_muris	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acetomicrobium_flavidum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acholeplasma_oculi	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acidovorax_caeni	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acidovorax_sp_MR_S7	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acinetobacter_idrijaensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acinetobacter_junii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acinetobacter_parvus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acinetobacter_pittii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Acinetobacter_ursingii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinomyces_europaeus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinomyces_georgiae	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinomyces_hongkongensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinomyces_meyeri	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinomyces_sp_oral_taxon_897	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinomyces_urogenitalis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinotignum_schaalii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Actinotignum_timonense	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aerococcus_christensenii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aerococcus_urinaeequi	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aerococcus_viridans	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aeromonas_allosaccharophila	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aeromonas_caviae	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aeromonas_dhakensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aeromonas_hydrophila	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aeromonas_media	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aggregatibacter_sp_oral_taxon_458	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Agitococcus_lubricus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Alcaligenes_aquatilis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Alistipes_sp_CHKCI003	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Alkalibacterium_thalassium	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Alkaliphilus_oremlandii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerococcus_hydrogenalis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerococcus_lactolyticus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerococcus_prevotii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerococcus_tetradius	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerocolumna_aminovalerica	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Anaerolineaceae_bacterium_oral_taxon_439	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerosporobacter_mobilis	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Anaerostipes_sp_494a	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Anaerostipes_sp_992a	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Arcobacter_cryaerophilus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Arthrospira_platensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Aspergillus_cristatus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Atlantibacter_hermannii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Atopobium_vaginae	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	BIOTIN-BIOSYNTHESIS-PWY:_biotin_biosynthesis_I	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacillus_altitudinis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacillus_cereus_group	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacillus_coagulans	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacillus_haynesii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacillus_megaterium	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacillus_stratosphericus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroidales_bacterium_KA00251	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_caecimuris	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_graminisolvens	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_heparinolyticus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_oleiciplenus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_pyogenes	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_sartorii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_sp_An322	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_sp_D2	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_sp_OM05_12	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroides_xylanolyticus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroidetes_bacterium_oral_taxon_272	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bacteroidetes_oral_taxon_274	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Barnesiella_sp_An55	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Barnesiella_viscericola	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bavariicoccus_seileri	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bifidobacterium_asteroides	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bifidobacterium_merycicum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bifidobacterium_mongoliense	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bifidobacterium_moukalabense	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bifidobacterium_ruminantium	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bifidobacterium_thermacidophilum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Blastocystis_sp_subtype_1	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Blautia_sp_N6H1_15	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Bosea_vaviloviae	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Brachybacterium_alimentarium	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Brachyspira_pilosicoli	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Brevundimonas_vesicularis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Butyricicoccus_porcorum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	CATECHOL-ORTHO-CLEAVAGE-PWY:_catechol_degradation_to_&beta;-ketoadipate	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	CENTFERM-PWY:_pyruvate_fermentation_to_butanoate	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	CODH-PWY:_reductive_acetyl_coenzyme_A_pathway	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	COLANSYN-PWY:_colanic_acid_building_blocks_biosynthesis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	CRNFORCAT-PWY:_creatinine_degradation_I	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Campylobacter_coli	3.26515960693359	21.1167144775391	1.48096466064453
ZellerG_2014	0	Dialister_pneumosintes	Campylobacter_curvus	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Campylobacter_jejuni	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Campylobacter_mucosalis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Campylobacter_upsaliensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Candida_tropicalis	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Candidatus_Gastranaerophilales_bacterium_HUM_9	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Candidatus_Methanomassiliicoccus_intestinalis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Candidatus_Methanomethylophilus_sp_1R26	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Capnocytophaga_gingivalis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Capnocytophaga_sputigena	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Cardiobacterium_hominis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Cardiobacterium_valvarum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Cellulosilyticum_lentocellum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Centipeda_periodontii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Cetobacterium_somerae	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Chlamydia_ibidis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Chryseobacterium_sp_VAUSW3	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Citrobacter_amalonaticus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Citrobacter_europaeus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Citrobacter_gillenii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Citrobacter_sp_50677481	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Citrobacter_sp_MGH106	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clavibacter_michiganensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Cloacibacillus_sp_An23	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Cloacibacterium_normanense	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridiales_bacterium_CHKCI006	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_argentinense	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_baratii	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_botulinum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_butyricum	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_celerecrescens	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_cocleatum	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_hiranonis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_neonatale	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_sp_7_2_43FAA	3.26515960693359	21.1167144775391	1.48096466064453
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_sp_CAG_678	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_sp_MSTE9	1.99649810791016	21.1167144775391	0.578765869140625
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_sp_SY8519	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_sporogenes	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Clostridium_ventriculi	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Collinsella_massiliensis	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Comamonas_aquatica	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Coprobacter_sp	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Coprothermobacter_proteolyticus	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Corynebacterium_accolens	1.06337738037109	21.1167144775391	-7.62939453125e-06
ZellerG_2014	0	Dialister_pneumosintes	Corynebacterium_callunae	1.06337738037109	21.1167144775391	-7.62939453125e-06
